"DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS16MB",-0.1972161225,-0.2160646731
"DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS32MB",-0.1970679906,-0.1828439524
"DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS512MB",-0.1970782683,-0.1935421505
"DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS64MB",-0.1972369927,-0.1687673758
"DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS16MB",-0.1985562947,-0.162010619
"DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS32MB",-0.1987948678,-0.162010619
"DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS512MB",-0.1987094516,-0.162010619
"DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS64MB",-0.1989180296,-0.1642628713
"DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS16MB",-0.1891313317,0.4849488404
"DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS32MB",-0.1890118587,0.4838227143
"DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS512MB",-0.1891992987,0.4821335251
"DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS64MB",-0.189120689,0.5035299215
"DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS16MB",-0.2016428278,-0.1789025109
"DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS32MB",-0.2016009552,-0.180028637
"DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS512MB",-0.2016390426,-0.1772133217
"DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS64MB",-0.2016153204,-0.1766502587
"DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS16MB",-0.2004212351,-0.2318304388
"DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS32MB",-0.2005058539,-0.2352088172
"DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS512MB",-0.2004614517,-0.2278889974
"DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS64MB",-0.200432363,-0.2363349433
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS16MB",0.3017764228,-0.0769880965
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS32MB",0.3022328392,-0.0758619704
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS512MB",0.3017180723,-0.1011998082
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS64MB",0.3026641844,-0.0781142226
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS16MB",-0.1283406767,-0.0741727812
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS32MB",-0.1288755553,-0.0741727812
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS512MB",-0.1287777278,-0.0758619704
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS64MB",-0.1287446406,-0.0758619704
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS16MB",0.7581374525,0.5744758675
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS32MB",0.758851236,0.5384398314
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS512MB",0.7592406148,0.5373137053
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS64MB",0.758501643,0.5801064981
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS16MB",-0.0450074027,-0.0758619704
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS32MB",-0.0445692375,-0.0730466551
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS512MB",-0.0446646897,-0.0747358442
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS64MB",-0.045027507,-0.0730466551
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS16MB",0.063996512,-0.1772133217
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS32MB",0.063523284,-0.1941052136
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS512MB",0.0638971418,-0.1901637722
"HAVE_CRYPTO,DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS64MB",0.0637624721,-0.1670781866
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS16MB",0.3354615424,-0.1541277361
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS32MB",0.3361932661,-0.1445556641
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS512MB",0.3362628057,-0.1918529614
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS64MB",0.3362387506,-0.1518754839
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS16MB",-0.1598724378,-0.09050161
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS32MB",-0.1599031808,-0.0916277361
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS512MB",-0.1597686488,-0.0927538623
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS64MB",-0.1596934167,-0.09050161
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS16MB",0.7916510961,0.5057821738
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS32MB",0.7917848521,0.5131019936
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS512MB",0.7917116258,0.5091605522
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS64MB",0.7913610891,0.5108497413
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS16MB",-0.0620377752,-0.2014250334
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS32MB",-0.0620219548,-0.1941052136
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS512MB",-0.0619125248,-0.2093079163
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS64MB",-0.0622785794,-0.1918529614
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS16MB",0.0687381476,-0.1957944028
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS32MB",0.0688047844,-0.1845331415
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS512MB",0.0689614538,-0.189037646
"HAVE_CRYPTO,HAVE_HASH,DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS64MB",0.0692354839,-0.1822808893
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS16MB",0.3360001225,-0.1271007091
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS32MB",0.3356681728,-0.1197808893
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS512MB",0.3357642446,-0.1355466551
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS64MB",0.3351830903,-0.1355466551
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS16MB",-0.1602664541,-0.0567178262
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS32MB",-0.1602455435,-0.0600962046
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS512MB",-0.1603173485,-0.0595331415
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS64MB",-0.1604333073,-0.0572808893
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS16MB",0.7908289229,0.560962354
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS32MB",0.7898592442,0.5395659576
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS512MB",0.7930354163,0.5406920837
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS64MB",0.7916362237,0.5390028945
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS16MB",-0.0627980348,-0.1676412496
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS32MB",-0.0625087304,-0.171019628
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS512MB",-0.0627955741,-0.1682043127
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS64MB",-0.0631542121,-0.1721457542
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS16MB",0.0687767591,-0.1743980064
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS32MB",0.0681129531,-0.1659520605
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS512MB",0.0685472273,-0.1743980064
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS64MB",0.0685221657,-0.1546907992
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS16MB",0.3356086836,-0.1332944028
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS32MB",0.3351128902,-0.134983592
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS512MB",0.3360327712,-0.1355466551
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS64MB",0.3356282458,-0.134983592
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS16MB",-0.1595736915,-0.0584070154
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS32MB",-0.1600509914,-0.0555917001
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS512MB",-0.1599920431,-0.0600962046
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS64MB",-0.1600074272,-0.0600962046
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS16MB",0.7903044585,0.560962354
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS32MB",0.789658167,0.560962354
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS512MB",0.7902781422,0.5384398314
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS64MB",0.7904374112,0.5373137053
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS16MB",-0.0622356016,-0.171019628
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS32MB",-0.062011718,-0.1665151235
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS512MB",-0.0626347792,-0.1727088172
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS4K,CACHESIZE,CS64MB",-0.0625437327,-0.1789025109
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS16MB",0.0692536426,-0.171019628
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS32MB",0.0688151471,-0.170456565
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS512MB",0.0688178699,-0.1721457542
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,DIAGNOSTIC,PAGESIZE,PS8K,CACHESIZE,CS64MB",0.0692605339,-0.1603214298
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS16MB",0.3349637863,-0.0657268352
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS32MB",0.3348231029,-0.0769880965
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS512MB",0.3341892875,-0.0893754839
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS16K,CACHESIZE,CS64MB",0.3350819417,-0.0876862947
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS16MB",-0.1597193039,-0.0021007091
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS32MB",-0.159757038,-0.000974583
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS512MB",-0.1596455764,-0.001537646
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS1K,CACHESIZE,CS64MB",-0.1597022388,-0.0026637722
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS16MB",0.7892871549,0.59699839
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS32MB",0.7897198197,0.5778542458
"HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS32K,CACHESIZE,CS512MB",0.7939741757,0.6161425341
